entrantId,positionOrder,positionText,laps,time
5985,1,1,,130507
6009,2,2,,130866
6010,3,3,,131170
6007,4,4,,132589
6018,5,5,,133613
5995,6,6,,133651
5994,7,7,,133882
5986,8,8,,134246
6038,9,9,,134312
6044,10,10,,134434
5996,11,11,,134502
5989,12,12,,134547
6027,13,13,,134662
5990,14,14,,134997
5993,15,15,,135354
6043,16,16,,136191
6032,17,17,,136482
6024,18,18,,137503
6004,19,19,,137580
5991,20,20,,137589
6003,21,21,,137747
6029,22,22,,137750
6020,23,23,,137816
6048,24,24,,138108
6033,25,25,,138385
5992,26,26,,138675
6008,27,27,,138840
6046,28,28,,139807
6019,29,29,,139955
6030,30,30,,141121
