entrantId,positionOrder,positionText,laps,time
6930,1,1,34,92493
6932,2,2,32,92707
6929,3,3,37,92836
6940,4,4,30,92987
6933,5,5,28,93093
6938,6,6,35,93107
6931,7,7,22,93349
6946,8,8,35,93499
6934,9,9,32,93614
6935,10,10,13,93750
6936,11,11,19,93866
6942,12,12,36,93903
6941,13,13,33,93983
6937,14,14,12,94291
6945,15,15,33,94300
6943,16,16,32,94863
6944,17,17,34,95080
6947,18,18,41,95711
6948,19,19,37,95870
6951,20,20,32,96194
6952,21,21,28,96636
6949,22,22,30,97342
6950,23,23,35,97701
6939,24,24,2,
