entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3221,1,1,7712100,3,,65,9,1,9,,
3141,2,2,7714990,2,,65,6,1,6,,
3139,3,3,7772250,6,,65,4,1,4,,
3225,4,4,7826520,11,,65,3,1,3,,
3297,5,5,,10,,64,2,1,2,,
3300,6,6,,16,,64,1,1,1,,
3298,7,7,,13,,62,0,1,0,,
3135,8,8,,7,,62,0,1,0,,
3136,9,DNF,,5,,56,0,1,0,,Engine
3299,10,DNF,,9,,55,0,1,0,,Ignition
3224,11,DNF,,12,,43,0,1,0,,Suspension
3220,12,DNF,,15,,39,0,1,0,,Ignition
3140,13,DNF,,4,,38,0,1,0,,Oil leak
3137,14,DNF,,8,,35,0,1,0,,Clutch
3302,15,DNF,,17,,29,0,1,0,,Suspension
3142,16,DNF,,14,,25,0,1,0,,Gearbox
3138,17,DNF,,1,,8,0,1,0,,Engine
