entrantId,lap,time,timeOfDay,annotation
7037,1,28070,13:04:58,
7054,8,22957,13:14:42,
7045,9,22849,13:16:11,
7049,9,23277,13:16:16,
7044,10,26647,13:17:46,
7041,10,22956,13:17:54,
7040,11,22735,13:19:15,
7043,12,23026,13:20:51,
7053,13,23128,13:21:59,
7042,18,23547,13:29:04,
7048,21,22559,13:32:58,
7036,24,22422,13:37:18,
7051,25,22985,13:38:51,
7038,26,22391,13:39:37,
7050,26,25087,13:41:44,
7062,27,25367,13:43:29,
7052,28,22304,13:42:28,
7047,30,23356,13:46:38,
7037,35,22156,13:53:28,
7041,39,23461,13:59:15,
7053,43,23776,14:04:29,
7043,44,23417,14:06:33,
7038,46,22303,14:07:31,
7047,47,23018,14:11:04,
7052,48,22328,14:10:19,
7050,50,24224,14:17:37,
7062,50,30442,14:17:41,
7053,51,23068,14:15:57,
7041,51,23292,14:16:29,
7043,51,23813,14:17:02,
7048,52,22518,14:16:33,
7036,52,22488,14:16:49,
7045,52,23086,14:16:52,
7049,52,24136,14:16:54,
7051,52,22589,14:17:19,
7040,52,23101,14:17:28,
7044,52,23937,14:17:35,
7054,53,23160,14:18:31,
