entrantId,positionOrder,positionText,laps,time
6244,1,1,,113194
6272,2,2,,113557
6245,3,3,,114574
6251,4,4,,114802
6266,5,5,,115404
6271,6,6,,115550
6255,7,7,,116315
6250,8,8,,116525
6270,9,9,,116668
6275,10,10,,116713
6274,11,11,,116720
6267,12,12,,116782
6277,13,13,,116793
6269,14,14,,117118
6256,15,15,,117197
6273,16,16,,117440
6264,17,17,,117498
6268,18,18,,118031
6278,19,19,,118045
6260,20,20,,118279
6261,21,21,,118643
6276,22,22,,119072
6263,23,23,,119700
6279,24,24,,119792
6262,25,25,,121245
