entrantId,positionOrder,positionText,laps,time
6126,1,1,,80939
6122,2,2,,81618
6127,3,3,,82109
6123,4,4,,82476
6170,5,5,,82478
6171,6,6,,82881
6161,7,7,,83265
6162,8,8,,83626
6135,9,9,,84044
6125,10,10,,84069
6142,11,11,,84141
6157,12,12,,84165
6153,13,13,,84319
6156,14,14,,84345
6124,15,15,,84560
6136,16,16,,84587
6152,17,17,,84592
6141,18,18,,84654
6168,19,19,,85174
6144,20,20,,85222
6149,21,21,,85537
6150,22,22,,85583
6143,23,23,,85583
6165,24,24,,85689
6132,25,25,,85872
6166,26,26,,86192
6169,27,27,,86392
6167,28,28,,86544
6160,29,29,,88122
6137,30,30,,88136
