entrantId,positionOrder,positionText,laps,time
6885,1,1,18,96910
6884,2,2,18,97199
6883,3,3,23,97723
6915,4,4,21,98029
6916,5,5,18,98434
6888,6,6,23,99559
6891,7,7,20,99612
6894,8,8,22,99660
6882,9,9,22,99695
6889,10,10,25,99743
6895,11,11,22,99847
6900,12,12,20,99851
6899,13,13,21,99964
6897,14,14,17,100005
6898,15,15,18,100030
6921,16,16,19,100451
6893,17,17,20,100529
6892,18,18,22,100711
6902,19,19,18,101909
6904,20,20,13,101945
6907,21,21,19,103275
6908,22,22,16,104377
6906,23,23,22,104421
6917,24,24,11,105143
