entrantId,lap,time,timeOfDay,annotation
6906,1,26379,15:05:51,
6897,10,21623,15:21:45,
6892,10,21722,15:21:47,
6895,11,22075,15:23:25,
6904,12,22441,15:25:30,
6885,13,20766,15:26:42,
6889,13,20091,15:26:43,
6921,13,21163,15:27:10,
6902,13,21951,15:27:13,
6883,14,20828,15:28:23,
6916,14,23642,15:28:28,
6891,14,21478,15:28:33,
6888,14,20238,15:28:35,
6899,14,22098,15:28:48,
6884,15,20846,15:30:01,
6915,15,20978,15:30:19,
6882,16,19985,15:31:42,
6894,16,24820,15:32:24,
6893,16,21569,15:32:31,
6898,16,21225,15:32:32,
6907,16,22533,15:33:19,
6917,16,23196,15:33:22,
6908,16,26905,15:33:28,
6906,16,23544,15:34:32,
6900,17,22301,15:34:24,
6893,22,13984,15:45:44,
6897,24,25578,15:49:22,
6889,27,20772,15:54:18,
6893,28,22035,15:56:30,
6921,30,21893,15:59:48,
6895,31,21060,16:01:23,
6892,31,22347,16:01:32,
6884,33,20584,16:04:21,
6883,33,20800,16:04:22,
6882,34,20170,16:05:58,
6885,34,20758,16:06:08,
6916,34,21080,16:06:13,
6894,35,21916,16:08:18,
6899,36,21992,16:10:01,
6898,36,21385,16:10:09,
6904,36,22851,16:10:35,
6915,37,20639,16:11:21,
6900,37,22325,16:11:31,
6902,38,22669,16:13:56,
6908,38,22412,16:14:40,
6906,38,22092,16:16:35,
6907,41,22481,16:19:51,
6917,41,22115,16:19:54,
6897,42,21472,16:21:02,
6898,53,21971,16:39:58,
