entrantId,lap,time,timeOfDay,annotation
6834,4,29271,15:11:42,
6832,5,28515,15:14:12,
6824,7,35638,15:19:34,
6830,14,28688,15:33:59,
6831,15,27906,15:35:48,
6822,17,37122,15:40:40,
6823,18,28815,15:42:50,
6836,19,28345,15:43:52,
6837,19,29162,15:44:10,
6829,19,29707,15:44:19,
6834,19,30660,15:45:16,
6825,21,27889,15:49:55,
6827,24,29534,15:56:21,
6821,27,30038,16:02:08,
6825,28,37897,16:05:14,
6828,30,29588,16:08:17,
6833,32,27493,16:12:33,
6818,33,26650,16:13:49,
6835,33,28214,16:14:27,
6819,34,25139,16:15:51,
6824,35,26291,16:17:51,
6822,35,31839,16:18:22,
6831,37,27953,16:20:57,
6830,39,26060,16:25:01,
6832,40,26434,16:28:04,
6833,40,28736,16:28:58,
6836,42,26177,16:30:56,
6837,43,25105,16:33:02,
6829,45,25109,16:37:12,
6825,45,52114,16:39:48,
6832,48,25038,16:44:28,
