entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5754,1,1,5813679,2,,60,9,1,9,,
5774,2,2,5827095,6,,60,6,1,6,,
5758,3,3,,11,,59,4,1,4,,Out of fuel
5762,4,4,,4,,59,3,1,3,,
5764,5,5,,20,,59,2,1,2,,
5772,6,6,,12,,58,1,1,1,,Out of fuel
5769,7,7,,8,,58,0,1,0,,Out of fuel
5767,8,8,,22,,58,0,1,0,,
5775,9,9,,23,,57,0,1,0,,
5756,10,DNF,,21,,53,0,1,0,,Turbo
5766,11,NC,,19,,52,0,1,0,,
5748,12,DNF,,1,,48,0,1,0,,Turbo
5749,13,DNF,,9,,48,0,1,0,,Turbo
5778,14,DNF,,24,,46,0,1,0,,Engine
5777,15,DNF,,16,,40,0,1,0,,Turbo
5760,16,DNF,,7,,31,0,1,0,,Turbo
5773,17,DNF,,13,,23,0,1,0,,Exhaust
5755,18,DNF,,5,,15,0,1,0,,Engine
5752,19,DNF,,15,,11,0,1,0,,Engine
5768,20,DNF,,10,,6,0,1,0,,Electrical
5759,21,DNF,,18,,2,0,1,0,,Spun off
5753,22,DNF,,3,,2,0,1,0,,Electrical
5761,23,DNF,,14,,0,0,1,0,,Collision
5771,24,DNF,,17,,0,0,1,0,,Collision
