entrantId,lap,time,timeOfDay,annotation
7222,2,23993,18:11:56,
7221,4,38338,18:16:14,
7223,11,24373,18:27:32,
7216,12,24899,18:29:05,
7224,12,24925,18:29:06,
7225,12,24884,18:29:09,
7234,12,31998,18:29:14,
7229,13,24839,18:30:29,
7215,13,24688,18:30:45,
7219,13,24107,18:30:52,
7227,13,25226,18:30:55,
7232,13,24621,18:31:02,
7218,14,26046,18:32:44,
7230,14,25798,18:32:58,
7231,15,24353,18:34:04,
7226,15,25046,18:34:12,
7233,16,24262,18:35:24,
7228,17,24767,18:36:54,
7222,19,24105,18:40:35,
7221,19,24317,18:41:17,
7217,24,24626,18:49:08,
7229,28,24076,18:54:40,
7225,28,25525,18:55:23,
7219,29,24046,18:57:06,
7223,29,24775,18:57:13,
7233,30,32897,18:57:58,
7234,30,24223,18:58:53,
7227,31,24471,19:00:29,
7224,32,24176,19:01:40,
7215,32,24655,19:01:44,
7218,32,23983,19:02:32,
7216,33,25640,19:03:11,
7226,33,24328,19:03:36,
7230,33,25343,19:04:27,
7232,36,24248,19:08:48,
7231,37,24341,19:09:53,
7222,38,24191,19:11:20,
7228,39,23848,19:12:13,
7221,39,24983,19:13:55,
7233,54,24566,19:36:21,
