entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7229,1,1,5523897,2,,56,25,1,25,,,
7228,2,2,5524642,1,,56,18,1,18,745,,
7233,3,3,5561280,3,,56,16,1,16,37383,,
7216,4,4,5570363,7,,56,12,1,12,46466,,
7222,5,5,5575944,PL,,56,10,1,10,52047,,
7224,6,6,5582987,4,,56,8,1,8,59090,,
7215,7,7,5589901,6,,56,6,1,6,"01:06,00",,
7231,8,8,5590997,8,,56,4,1,4,"01:07,10",,
7226,9,9,5609589,13,,56,2,1,2,"01:25,69",,
7225,10,10,5610610,10,,56,1,1,1,"01:26,71",,
7219,11,11,5612761,14,,56,0,1,0,"01:28,86",,
7234,12,12,,12,,55,0,1,0,+1 lap,,
7227,13,13,,16,,55,0,1,0,+1 lap,,
7232,14,14,,15,,55,0,1,0,+1 lap,,
7217,15,15,,20,5,55,0,1,0,+1 lap,10000,
7230,16,16,,18,,55,0,1,0,+1 lap,,
7221,17,17,,5,,52,0,1,0,,,Collision damage
7218,18,18,,17,,51,0,1,0,,,Turbocharger
7223,19,DNF,,9,,32,0,1,0,,,Brakes
7220,20,DNF,,19,,0,0,1,0,,,Accident
