entrantId,lap,time,timeOfDay,annotation
6512,17,27702,14:33:29,
6532,18,29577,14:35:24,
6517,21,29740,14:41:15,
6523,21,31114,14:41:19,
6526,23,34810,14:44:49,
6515,24,30369,14:46:41,
6522,24,31075,14:46:42,
6533,25,30769,14:47:44,
6525,25,31356,14:47:49,
6529,25,29185,14:48:23,
6520,25,30687,14:48:28,
6524,25,28634,14:48:29,
6521,25,30367,14:48:33,
6528,25,30210,14:48:36,
6509,26,29887,14:49:00,
6512,26,27854,14:49:35,
6532,26,28007,14:49:48,
6530,26,29936,14:50:15,
6527,26,29263,14:50:20,
6510,27,29999,14:51:55,
6518,27,28213,14:52:11,
6517,30,44455,14:59:07,
6522,33,27399,15:05:24,
6518,34,26581,15:07:06,
6509,35,29172,15:08:52,
6533,35,29195,15:08:56,
6525,35,29230,15:08:58,
6524,35,29145,15:09:04,
6526,35,30330,15:09:10,
6529,35,29294,15:09:17,
6528,35,28653,15:09:29,
6515,35,31555,15:09:46,
6517,36,30182,15:11:10,
6533,37,34076,15:13:15,
6510,38,29818,15:15:00,
