entrantId,positionOrder,positionText,laps,time
5904,1,1,,77967
5928,2,2,,78142
5909,3,3,,78176
5916,4,4,,78488
5922,5,5,,78523
5944,6,6,,78813
5905,7,7,,78826
5912,8,8,,79590
5927,9,9,,79612
5921,10,10,,80301
5919,11,11,,80837
5915,12,12,,80891
5945,13,13,,81014
5930,14,14,,81483
5925,15,15,,81523
5920,16,16,,81592
5906,17,17,,82087
5936,18,18,,82303
5907,19,19,,82434
5941,20,20,,82650
5931,21,21,,82704
5935,22,22,,82736
5929,23,23,,82846
5924,24,24,,84121
5942,25,25,,84149
5937,26,26,,84652
5923,27,27,,87331
