entrantId,lap,time,timeOfDay,annotation
6801,1,27838,14:05:22,
6802,14,23033,14:27:48,
6795,15,22569,14:28:25,
6814,17,22624,14:31:47,
6817,17,22686,14:32:10,
6797,18,22778,14:33:40,
6794,18,24125,14:33:48,
6816,18,22332,14:34:15,
6804,19,22590,14:35:31,
6812,19,21485,14:36:09,
6815,20,22831,14:37:03,
6800,20,21685,14:37:19,
6796,22,21922,14:40:48,
6803,28,27324,14:51:08,
6813,28,26805,14:51:23,
6808,29,24307,14:52:58,
6805,30,24824,14:54:13,
6809,30,23849,14:55:10,
6801,30,24144,14:55:11,
6802,31,23579,14:57:00,
6799,33,22975,14:59:43,
6812,36,23026,15:05:15,
6795,37,22385,15:05:16,
6816,37,21563,15:06:28,
6800,38,21479,15:07:47,
6814,39,20675,15:08:45,
6817,39,22646,15:09:22,
6797,40,20986,15:10:46,
6804,41,20537,15:12:40,
6796,41,20440,15:13:10,
6794,43,29702,15:15:54,
6815,43,22809,15:15:54,
