sessionId,entrantId,positionOrder,positionText,laps,time
2008-12-FP1,6817,1,1,29,100496
2008-12-FP1,6795,2,2,27,100654
2008-12-FP1,6814,3,3,21,100822
2008-12-FP1,6816,4,4,31,101099
2008-12-FP1,6815,5,5,23,101163
2008-12-FP1,6797,6,6,24,101281
2008-12-FP1,6794,7,7,27,101317
2008-12-FP1,6801,8,8,26,101329
2008-12-FP1,6798,9,9,31,101385
2008-12-FP1,6800,10,10,22,101706
2008-12-FP1,6809,11,11,27,101830
2008-12-FP1,6804,12,12,27,101930
2008-12-FP1,6812,13,13,23,101951
2008-12-FP1,6805,14,14,27,102036
2008-12-FP1,6799,15,15,32,102107
2008-12-FP1,6796,16,16,23,102453
2008-12-FP1,6808,17,17,29,102460
2008-12-FP1,6813,18,18,25,103075
2008-12-FP1,6802,19,19,23,103312
2008-12-FP1,6803,20,20,24,103524
