entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6795,1,1,5732339,1,,57,10,1,10,,,
6814,2,2,5737950,2,,57,8,1,8,5611,,
6797,3,3,5769692,3,,57,6,1,6,37353,,
6815,4,4,5772042,5,,57,5,1,5,39703,,
6804,5,5,5783023,7,,57,4,1,4,50684,,
6817,6,6,5784964,6,,57,3,1,3,52625,,
6805,7,7,5800329,13,,57,2,1,2,"01:07,99",,
6800,8,8,5803796,9,,57,1,1,1,"01:11,46",,
6796,9,9,5814516,8,,57,0,1,0,"01:22,18",,
6816,10,10,5822133,10,,57,0,1,0,"01:29,79",,
6799,11,11,5825056,15,,57,0,1,0,"01:32,72",,
6803,12,12,,14,,56,0,1,0,+1 lap,,
6808,13,13,,16,,56,0,1,0,+1 lap,,
6813,14,14,,18,,56,0,1,0,+1 lap,,
6801,15,15,,11,,56,0,1,0,+1 lap,,
6809,16,16,,PL,,56,0,1,0,+1 lap,,
6802,17,17,,17,,56,0,1,0,+1 lap,,
6794,18,DNF,,4,,45,0,1,0,,,Engine
6812,19,DNF,,PL,,41,0,1,0,,,Accident
6798,20,DNF,,12,,0,0,1,0,,,Collision damage
