entrantId,positionOrder,positionText,laps,time
5873,1,1,,84078
5857,2,2,,84514
5861,3,3,,84882
5874,4,4,,84885
5867,5,5,,84916
5862,6,6,,85137
5888,7,7,,85175
5858,8,8,,85378
5881,9,9,,85549
5863,10,10,,86111
5879,11,11,,86187
5882,12,12,,86422
5872,13,13,,86754
5898,14,14,,87269
5887,15,15,,87808
5890,16,16,,87923
5866,17,17,,88024
5883,18,18,,88043
5878,19,19,,88690
5885,20,20,,89125
5900,21,21,,89561
5868,22,22,,89659
5884,23,23,,90904
5886,24,24,,90976
5903,25,25,,93844
5895,26,26,,96334
5902,27,27,,98493
