sessionId,entrantId,positionOrder,positionText,laps,time
1995-16-Q2,6352,1,1,8,98023
1995-16-Q2,6374,2,2,5,98888
1995-16-Q2,6384,3,3,7,98954
1995-16-Q2,6375,4,4,11,99040
1995-16-Q2,6393,5,5,8,99158
1995-16-Q2,6394,6,6,10,99368
1995-16-Q2,6365,7,7,6,99621
1995-16-Q2,6377,8,8,7,100380
1995-16-Q2,6353,9,9,9,100391
1995-16-Q2,6364,10,10,12,100413
1995-16-Q2,6373,11,11,9,101081
1995-16-Q2,6372,12,12,9,101592
1995-16-Q2,6355,13,13,10,101637
1995-16-Q2,6360,14,14,9,102059
1995-16-Q2,6354,15,15,10,102273
1995-16-Q2,6376,16,16,9,102912
1995-16-Q2,6389,17,17,10,103102
1995-16-Q2,6371,18,18,9,103542
1995-16-Q2,6361,19,19,10,104074
1995-16-Q2,6367,20,20,7,106097
1995-16-Q2,6368,21,21,3,107166
1995-16-Q2,6369,22,22,5,108267
1995-16-Q2,6366,23,23,7,108289
