entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6966,1,1,5786945,3,,56,25,1,25,,,
6970,2,2,5797113,2,,56,18,1,18,10168,,
6973,3,3,5799267,1,,56,15,1,15,12322,,
6964,4,4,5799470,9,,56,12,1,12,12525,,
6968,5,5,5822230,8,,56,10,1,10,35285,,
6967,6,6,5827772,5,,56,8,1,8,40827,,
6981,7,7,5829636,7,,56,6,1,6,42691,,
6976,8,8,5838029,11,,56,4,1,4,51084,,
6971,9,9,5840368,6,,56,2,1,2,53423,,
6974,10,10,5843543,10,,56,1,1,1,56598,,
6969,11,11,5850805,12,,56,0,1,0,"01:03,86",,
6980,12,12,5859549,15,,56,0,1,0,"01:12,60",,
6979,13,13,5880806,16,,56,0,1,0,"01:33,86",,
6978,14,14,5882398,14,,56,0,1,0,"01:35,45",,
6984,15,15,,18,,55,0,1,0,+1 lap,,
6982,16,16,,20,,55,0,1,0,+1 lap,,
6985,17,17,,19,,55,0,1,0,+1 lap,,
6983,18,18,,21,,55,0,1,0,+1 lap,,
6972,19,DNF,,4,,21,0,1,0,,,Suspension
6965,20,DNF,,PL,,15,0,1,0,,,Wheel
6977,21,DNF,,13,,5,0,1,0,,,Collision damage
6975,22,DNF,,17,,4,0,1,0,,,Collision
