sessionId,entrantId,positionOrder,positionText,laps,time
2013-03-Q1,6973,1,1,,95793
2013-03-Q1,6972,2,2,,95959
2013-03-Q1,6967,3,3,,95972
2013-03-Q1,6965,4,4,,96148
2013-03-Q1,6966,5,5,,96253
2013-03-Q1,6964,6,6,,96537
2013-03-Q1,6968,7,7,,96667
2013-03-Q1,6971,8,8,,96929
2013-03-Q1,6969,9,9,,96952
2013-03-Q1,6974,10,10,,96985
2013-03-Q1,6981,11,11,,96993
2013-03-Q1,6970,12,12,,97046
2013-03-Q1,6978,13,13,,97281
2013-03-Q1,6977,14,14,,97349
2013-03-Q1,6976,15,15,,97478
2013-03-Q1,6980,16,16,,97508
2013-03-Q1,6979,17,17,3,97769
2013-03-Q1,6975,18,18,5,97990
2013-03-Q1,6984,19,19,6,98780
2013-03-Q1,6985,20,20,3,99537
2013-03-Q1,6982,21,21,6,99614
2013-03-Q1,6983,22,22,6,99660
