entrantId,positionOrder,positionText,laps,time
5298,1,1,,107750
5304,2,2,,107840
5299,3,3,,108390
5295,4,4,,108420
5294,5,5,,108700
5300,6,6,,108720
5305,7,7,,108970
5316,8,8,,109130
5301,9,9,,109470
5297,10,10,,109690
5303,11,11,,109770
5310,12,12,,109910
5302,13,13,,110060
5317,14,14,,110110
5311,15,15,,110350
5308,16,16,,110450
5306,17,17,,110820
5307,18,18,,111160
5309,19,19,,111420
5320,20,20,,111680
5312,21,21,,111710
5313,22,22,,111940
5296,23,23,,111990
5318,24,24,,112270
5315,25,25,,112520
5319,26,26,,113250
5314,27,27,,116690
