entrantId,lap,time,timeOfDay,annotation
6444,1,63547,14:01:51,
6449,14,27075,14:22:25,
6428,15,32349,14:23:45,
6448,16,28202,14:25:23,
6442,17,26059,14:26:35,
6454,18,28798,14:28:18,
6455,19,27800,14:29:51,
6432,21,25278,14:31:55,
6441,21,30703,14:32:32,
6445,21,30139,14:32:56,
6430,22,53180,14:33:21,
6438,22,30802,14:33:55,
6433,22,27653,14:33:56,
6429,23,30282,14:35:41,
6439,27,30959,14:41:14,
6444,29,37677,14:45:19,
6437,30,27618,14:45:42,
6449,30,27889,14:46:35,
6456,30,31410,14:46:48,
6436,33,28164,14:49:55,
6434,36,28591,14:54:25,
6432,37,28787,14:55:13,
6428,37,30665,14:56:29,
6453,38,29149,14:57:20,
6442,38,27278,14:57:22,
6442,39,26588,14:59:16,
6454,39,31491,14:59:51,
6445,39,26824,15:00:06,
6455,40,27929,15:01:27,
6441,41,28028,15:02:12,
6442,41,70807,15:02:39,
6438,42,28158,15:03:19,
6430,44,27434,15:05:55,
6433,44,28455,15:06:01,
6449,44,28371,15:07:40,
6439,54,25601,15:21:55,
