sessionId,entrantId,positionOrder,positionText,laps,time
1997-09-Q,6430,1,1,12,81598
1997-09-Q,6431,2,2,11,81732
1997-09-Q,6436,3,3,8,81797
1997-09-Q,6432,4,4,12,81977
1997-09-Q,6438,5,5,12,82277
1997-09-Q,6437,6,6,11,82279
1997-09-Q,6433,7,7,12,82342
1997-09-Q,6453,8,8,12,82344
1997-09-Q,6442,9,9,12,82368
1997-09-Q,6439,10,10,11,82371
1997-09-Q,6434,11,11,11,82392
1997-09-Q,6428,12,12,11,83271
1997-09-Q,6454,13,13,12,83366
1997-09-Q,6455,14,14,12,83790
1997-09-Q,6441,15,15,11,83887
1997-09-Q,6449,16,16,10,84067
1997-09-Q,6429,17,17,12,84239
1997-09-Q,6445,18,18,12,84478
1997-09-Q,6446,19,19,12,84553
1997-09-Q,6444,20,20,12,85010
1997-09-Q,6456,21,21,12,85154
1997-09-Q,6448,22,22,4,85525
