entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
3051,1,1,7924800,1,,15,9,1,9,,,
3049,2,2,8000400,5,,15,6,1,6,"01:15,60",,
3052,3,3,8217600,4,,15,4,1,4,"04:52,80",,
3078,4,4,8247900,10,,15,3,1,3,"05:23,10",,
3080,5,5,,14,,14,2,1,2,,,Battery
3084,6,6,,16,,14,1,1,1,+1 lap,,
3050,7,7,,11,,14,0,1,0,+1 lap,,
3070,8,8,,17,,14,0,1,0,+1 lap,,
3081,9,9,,19,,14,0,1,0,+1 lap,,
3071,10,10,,3,,14,0,1,0,+1 lap,,
3075,11,11,,9,,12,0,1,0,,,Suspension
3072,12,12,,6,,11,0,1,0,,,Transmission
3079,13,13,,22,,11,0,1,0,,,Accident
3085,14,14,,18,,10,0,1,0,,,Accident
3069,15,DNF,,2,,7,0,1,0,,,Engine valve
3053,16,DNF,,7,,4,0,1,0,,,Engine valve
2980,17,DNF,,15,,4,0,1,0,,,Suspension
3074,18,DNF,,20,,3,0,1,0,,,Clutch
3060,19,DNF,,21,,2,0,1,0,,,Throttle
3054,20,DNF,,8,,1,0,1,0,,,Engine
3076,21,DNF,,13,,0,0,1,0,,,Engine
3073,22,DNF,,12,,0,0,1,0,,,Ignition
