entrantId,lap,time,timeOfDay,annotation
7152,1,27806,13:14:32,
7141,1,22055,13:14:35,
7134,5,22570,13:20:36,
7138,10,24451,13:27:33,
7145,11,22269,13:28:21,
7147,11,22105,13:28:30,
7146,11,22660,13:28:40,
7144,11,22732,13:29:04,
7129,12,22022,13:29:44,
7140,12,23037,13:30:08,
7128,12,22174,13:30:25,
7143,13,22175,13:31:00,
7137,13,22588,13:31:39,
7133,16,31406,13:36:10,
7130,17,22658,13:36:37,
7131,17,22017,13:36:57,
7138,23,23371,13:46:14,
7141,24,23553,13:47:35,
7134,26,23055,13:50:29,
7151,30,23755,13:56:04,
7152,30,22756,13:56:33,
7139,43,22390,14:15:14,
7132,44,22733,14:16:47,
7130,47,21777,14:18:25,
7145,47,22399,14:18:42,
7143,48,22088,14:19:35,
7147,48,23887,14:20:17,
7132,60,23426,14:40:00,
7147,62,22512,14:40:33,
