entrantId,positionOrder,positionText,laps,time
1193,1,1,,257060
1183,2,2,,257170
1175,3,3,,252490
1186,4,4,,253640
1176,5,5,,255190
1180,6,6,,256800
1213,7,7,,257580
1190,8,8,,258810
1192,9,9,,256590
1187,10,10,,256640
1174,11,11,,256580
1218,12,12,,256870
1201,13,13,,256930
1178,14,14,,257150
1177,15,15,,257160
1209,16,16,,257490
1206,17,17,,258220
1220,18,18,,258380
1198,19,19,,258380
1200,20,20,,259540
1185,21,21,,257390
1204,22,22,,257970
1207,23,23,,258610
1221,24,24,,259460
1203,25,25,,260750
1202,26,26,,262810
1181,27,27,,263140
1199,28,28,,264610
1195,29,29,,266010
1196,30,30,,266570
1215,31,31,,266640
1216,32,32,,267760
1205,33,33,,268430
