entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4903,1,1,5324720,2,,54,9,1,9,,
4902,2,2,5367640,10,,54,6,1,6,,
4932,3,3,5386260,7,,54,4,1,4,,
4981,4,4,5394110,11,,54,3,1,3,,
4907,5,5,5397800,8,,54,2,1,2,,
4925,6,6,5398540,20,,54,1,1,1,,
4985,7,7,,17,,53,0,1,0,,
4927,8,8,,23,,52,0,1,0,,
4982,9,9,,25,,51,0,1,0,,
4940,10,10,,19,,50,0,1,0,,
4905,11,11,,15,,48,0,1,0,,Suspension
4918,12,12,,21,,48,0,1,0,,
4986,13,NC,,24,,46,0,1,0,,
4897,14,DNF,,6,,45,0,1,0,,Halfshaft
4924,15,DNF,,22,,43,0,1,0,,Collision
4944,16,DNF,,14,,42,0,1,0,,Collision
4966,17,DNF,,4,,41,0,1,0,,Fuel leak
4901,18,DNF,,3,,37,0,1,0,,Engine
4974,19,NC,,12,,37,0,1,0,,
4915,20,DNF,,9,,24,0,1,0,,Fuel system
4926,21,DNF,,18,,22,0,1,0,,Engine
4960,22,DNF,,16,,22,0,1,0,,Spun off
4908,23,DNF,,1,,17,0,1,0,,Engine
4980,24,DNF,,13,,14,0,1,0,,Accident
4936,25,DNF,,5,,8,0,1,0,,Engine
