sessionId,entrantId,positionOrder,positionText,laps,time
1998-01-WU,6468,1,1,12,94126
1998-01-WU,6467,2,2,11,94257
1998-01-WU,6463,3,3,12,94346
1998-01-WU,6470,4,4,15,95030
1998-01-WU,6469,5,5,12,95033
1998-01-WU,6474,6,6,12,95081
1998-01-WU,6464,7,7,11,95192
1998-01-WU,6465,8,8,14,95215
1998-01-WU,6461,9,9,12,95401
1998-01-WU,6476,10,10,13,95411
1998-01-WU,6462,11,11,9,95497
1998-01-WU,6482,12,12,10,96021
1998-01-WU,6473,13,13,11,96081
1998-01-WU,6478,14,14,8,96160
1998-01-WU,6472,15,15,15,96246
1998-01-WU,6466,16,16,13,96257
1998-01-WU,6477,17,17,7,96690
1998-01-WU,6475,18,18,9,96868
1998-01-WU,6471,19,19,11,97215
1998-01-WU,6480,20,20,15,97482
1998-01-WU,6481,21,21,12,97772
1998-01-WU,6479,22,22,11,98487
