entrantId,positionOrder,positionText,laps,time
5198,1,1,,85404
5223,2,2,,85545
5231,3,3,,85626
5211,4,4,,85681
5224,5,5,,86127
5197,6,6,,86209
5199,7,7,,86227
5213,8,8,,86259
5195,9,9,,86380
5196,10,10,,86383
5227,11,11,,86529
5205,12,12,,86542
5210,13,13,,86573
5212,14,14,,86616
5204,15,15,,86826
5252,16,16,,87492
5230,17,17,,87537
5214,18,18,,87620
5235,19,19,,87716
5234,20,20,,87758
5203,21,21,,87806
5247,22,22,,88205
5233,23,23,,88377
5228,24,24,,88404
5202,25,25,,88463
5237,26,26,,88708
5244,27,27,,88766
5222,28,28,,89086
5254,29,29,,89889
5236,30,30,,90286
5248,31,31,,91079
