entrantId,positionOrder,positionText,laps,time
6851,1,1,18,100696
6852,2,2,15,100829
6848,3,3,13,101280
6854,4,4,14,101490
6847,5,5,17,101578
6858,6,6,17,101689
6849,7,7,18,101690
6850,8,8,17,101729
6857,9,9,18,101877
6880,10,10,20,101893
6856,11,11,18,101934
6853,12,12,14,101978
6855,13,13,15,102316
6868,14,14,16,102566
6859,15,15,18,102587
6860,16,16,14,102858
6862,17,17,20,102993
6861,18,18,18,103344
6864,19,19,15,104876
6863,20,20,23,105048
6869,21,21,20,105050
6866,22,22,16,105490
6870,23,23,22,105629
6879,24,24,17,106464
