entrantId,positionOrder,positionText,laps,time
6851,1,1,18,102760
6848,2,2,16,103369
6847,3,3,19,103785
6852,4,4,19,103840
6857,5,5,19,104080
6854,6,6,17,104121
6849,7,7,19,104199
6868,8,8,18,104604
6850,9,9,19,104718
6880,10,10,19,104737
6853,11,11,18,105160
6858,12,12,21,105445
6855,13,13,15,105474
6859,14,14,20,105552
6860,15,15,14,105585
6862,16,16,20,106003
6856,17,17,19,106644
6861,18,18,22,107105
6869,19,19,19,108450
6863,20,20,17,108472
6870,21,21,13,109375
6866,22,22,18,109590
6879,23,23,17,110274
6873,24,24,18,111705
