entrantId,positionOrder,positionText,laps,time
6083,1,1,,77634
6058,2,2,,78392
6059,3,3,,78467
6062,4,4,,78512
6063,5,5,,79238
6061,6,6,,79450
6075,7,7,,79586
6066,8,8,,79778
6078,9,9,,79852
6085,10,10,,79957
6069,11,11,,80179
6081,12,12,,80235
6082,13,13,,80267
6076,14,14,,80310
6091,15,15,,80475
6086,16,16,,80497
6079,17,17,,80739
6074,18,18,,80744
6065,19,19,,80802
6068,20,20,,80852
6090,21,21,,80949
6084,22,22,,80989
6070,23,23,,81087
6060,24,24,,81125
6093,25,25,,81166
6080,26,26,,81254
6077,27,27,,81438
6064,28,28,,81881
6071,29,29,,82050
6072,30,30,,82489
