sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1978-05-R,5297,1,1,6914660,5,,75,9,1,9,,,
1978-05-R,5323,2,2,6937110,3,,75,6,1,6,22450,,
1978-05-R,5321,3,3,6946950,9,,75,4,1,4,32290,,
1978-05-R,5324,4,4,6948190,2,,75,3,1,3,33530,,
1978-05-R,5296,5,5,6982720,13,,75,2,1,2,"01:08,06",,
1978-05-R,5333,6,6,6983430,14,,75,1,1,1,"01:08,77",,
1978-05-R,5301,7,7,,11,,74,0,1,0,+1 lap,,
1978-05-R,5325,8,8,,1,,74,0,1,0,+1 lap,,
1978-05-R,5306,9,9,,20,,74,0,1,0,+1 lap,,
1978-05-R,5327,10,10,,12,,71,0,1,0,+4 laps,,
1978-05-R,5298,11,11,,4,,69,0,1,0,+6 laps,,
1978-05-R,5326,12,DNF,,8,,62,0,1,0,,,Accident
1978-05-R,5299,13,DNF,,7,,56,0,1,0,,,Gearbox
1978-05-R,5300,14,DNF,,6,,43,0,1,0,,,Handling
1978-05-R,5334,15,DNF,,19,,38,0,1,0,,,Unwell
1978-05-R,5317,16,DNF,,10,,29,0,1,0,,,Oil leak
1978-05-R,5341,17,DNF,,16,,27,0,1,0,,,Brakes
1978-05-R,5335,18,DNF,,17,,24,0,1,0,,,Accident
1978-05-R,5342,19,DNF,,15,,13,0,1,0,,,Gearbox
1978-05-R,5309,20,DNF,,18,,8,0,1,0,,,Transmission
