sessionId,entrantId,positionOrder,positionText,laps,time
2001-16-WU,6538,1,1,15,73912
2001-16-WU,6537,2,2,13,73982
2001-16-WU,6536,3,3,16,74025
2001-16-WU,6534,4,4,14,74029
2001-16-WU,6546,5,5,15,74036
2001-16-WU,6539,6,6,19,74063
2001-16-WU,6556,7,7,18,74083
2001-16-WU,6549,8,8,16,74145
2001-16-WU,6535,9,9,12,74220
2001-16-WU,6548,10,10,18,74528
2001-16-WU,6550,11,11,16,74597
2001-16-WU,6559,12,12,17,74778
2001-16-WU,6540,13,13,8,74979
2001-16-WU,6541,14,14,19,75122
2001-16-WU,6542,15,15,15,75201
2001-16-WU,6560,16,16,14,75344
2001-16-WU,6563,17,17,15,75437
2001-16-WU,6547,18,18,15,75649
2001-16-WU,6543,19,19,16,75958
2001-16-WU,6561,20,20,15,76037
2001-16-WU,6553,21,21,14,76332
2001-16-WU,6562,22,22,14,76646
