entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7228,1,1,5676552,1,,56,25,1,25,,
7229,2,2,5677885,2,,56,19,1,19,,
7222,3,3,5718775,3,,56,15,1,15,,
7235,4,4,5728798,4,,56,12,1,12,,
7215,5,5,5753406,6,,56,10,1,10,,
7233,6,6,5756680,9,5,56,8,1,8,,
7236,7,7,5760097,5,,56,6,1,6,,
7216,8,8,5760947,7,,56,4,1,4,,
7226,9,9,,10,,55,2,1,2,,
7217,10,10,,18,SFB,55,1,1,1,,
7234,11,11,,12,,55,0,1,0,,
7225,12,12,,13,,55,0,1,0,,
7219,13,13,,15,,55,0,1,0,,
7232,14,14,,20,SFB,55,0,1,0,,
7218,15,15,,14,,55,0,1,0,,
7230,16,16,,16,,54,0,1,0,,
7220,17,17,,17,,54,0,1,0,,
7223,18,DNF,,19,SFB,49,0,1,0,,Rear wing
7227,19,DNF,,11,,40,0,1,0,,Mechanical
7221,20,DNF,,8,,14,0,1,0,,Suspension
