entrantId,positionOrder,positionText,time,laps
7283,1,1,72272,5
7312,2,2,72734,6
7299,3,3,72792,6
7290,4,4,72816,6
7313,5,5,72818,6
7293,6,6,72994,6
7291,7,7,73083,6
7297,8,8,73229,3
7294,9,9,73507,3
7300,10,10,73682,6
