entrantId,positionOrder,positionText,time,laps
7283,1,1,73664,14
7284,2,2,73914,14
7313,3,3,74072,9
7312,4,4,74240,20
7294,5,5,74264,14
7314,6,6,74278,16
7311,7,7,74353,18
7287,8,8,74360,15
7309,9,9,74659,16
7299,10,10,74681,20
7288,11,11,74681,15
7306,12,12,74693,18
7293,13,13,74756,14
7297,14,14,74988,12
7300,15,15,75105,17
7291,16,16,75266,15
7296,17,17,75534,12
7290,18,18,75841,14
7303,19,19,75851,13
7302,20,20,76529,5
