entrantId,positionOrder,positionText,time,laps
7283,1,1,74606,32
7284,2,2,75374,32
7291,3,3,75418,28
7306,4,4,75504,27
7290,5,5,75545,27
7294,6,6,75547,24
7296,7,7,75689,22
7311,8,8,75694,28
7312,9,9,75726,27
7314,10,10,75753,32
7299,11,11,75783,25
7313,12,12,75845,29
7288,13,13,75906,24
7309,14,14,75915,27
7293,15,15,75939,25
7287,16,16,75978,24
7300,17,17,76353,26
7297,18,18,76461,28
7302,19,19,76506,30
7303,20,20,76630,28
