entrantId,positionOrder,positionText,time,laps
7283,1,1,73907,34
7294,2,2,74077,30
7297,3,3,74177,31
7284,4,4,74219,30
7291,5,5,74242,30
7311,6,6,74246,32
7312,7,7,74274,32
7314,8,8,74392,31
7287,9,9,74448,32
7290,10,10,74457,29
7313,11,11,74549,31
7300,12,12,74583,30
7288,13,13,74585,29
7299,14,14,74694,30
7296,15,15,74713,24
7306,16,16,74785,33
7309,17,17,74840,34
7293,18,18,75010,31
7303,19,19,75056,32
7302,20,20,75415,33
