entrantId,positionOrder,positionText,time,laps
7313,1,1,72937,11
7299,2,2,73295,10
7314,3,3,73326,11
7312,4,4,73411,10
7297,5,5,73420,9
7291,6,6,73433,9
7290,7,7,73471,9
7306,8,8,73581,10
7283,9,9,73615,9
7288,10,10,73677,10
7300,11,11,73691,8
7294,12,12,73747,9
7293,13,13,73766,11
7309,14,14,73862,11
7284,15,15,73874,10
7287,16,16,73977,10
7296,17,17,74042,9
7303,18,18,74063,8
7311,19,19,74079,10
7302,20,20,74699,6
