entrantId,lap,time,timeOfDay,annotation
7230,4,35573,15:08:42,
7222,8,19287,15:13:52,
7217,10,18664,15:16:24,
7229,20,19770,15:28:18,
7228,21,19142,15:29:30,
7218,23,20646,15:33:19,
7221,24,19163,15:33:50,
7234,27,19049,15:38:13,
7232,27,18634,15:38:14,
7225,27,19389,15:38:17,
7215,30,19449,15:42:01,
7230,30,24578,15:43:39,
7233,31,18873,15:42:24,
7241,31,20327,15:42:58,
7227,31,19240,15:43:12,
7226,31,19850,15:43:30,
7223,33,19018,15:45:41,
7234,33,20043,15:46:17,
7220,33,19999,15:46:35,
7240,34,19490,15:46:39,
7229,39,18868,15:52:19,
7228,40,18578,15:53:30,
7243,40,19708,15:55:29,
7216,42,20443,15:57:26,
7217,44,18681,16:00:37,
7222,47,18555,16:03:51,
7233,67,21730,16:27:35,
7232,68,25533,16:30:57,
7229,70,19202,16:30:49,
