entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4902,1,1,6062010,10,,53,9,1,9,,,
4908,2,2,6071280,8,,53,6,1,6,9270,,
4907,3,3,6082420,2,,53,4,1,4,20410,,
4921,4,4,6093800,9,,53,3,1,3,31790,,
4909,5,5,6113850,14,,53,2,1,2,51840,,
4900,6,6,6174490,15,,53,1,1,1,"01:52,48",,
4903,7,7,,6,,52,0,1,0,,,Out of fuel
4906,8,8,,19,,52,0,1,0,,,Out of fuel
4910,9,9,,21,,52,0,1,0,+1 lap,,
4901,10,10,,3,,51,0,1,0,+2 laps,,
4919,11,11,,25,,50,0,1,0,+3 laps,,
4920,12,12,,20,,49,0,1,0,+4 laps,,
4897,13,13,,1,,48,0,1,0,+5 laps,,
4918,14,DNF,,17,,45,0,1,0,,,Engine
4904,15,DNF,,22,,35,0,1,0,,,Gearbox
4898,16,DNF,,7,,35,0,1,0,,,Clutch
4905,17,DNF,,23,,31,0,1,0,,,Clutch
4922,18,DNF,,24,,31,0,1,0,,,Water leak
4899,19,DNF,,12,,25,0,1,0,,,Engine
4913,20,DNF,,11,,21,0,1,0,,,Suspension
4915,21,DNF,,13,,19,0,1,0,,,Overheating
4917,22,DNF,,5,,11,0,1,0,,,Overheating
4914,23,DNF,,18,,10,0,1,0,,,Engine
4911,24,DNF,,4,,1,0,1,0,,,Accident
4912,25,DNF,,16,,0,0,1,0,,,Accident
4916,26,DNS,,26,,,0,1,0,,,Handling
