entrantId,positionOrder,positionText,laps,time
4897,1,1,,110780
4907,2,2,,110960
4901,3,3,,111060
4911,4,4,,111300
4917,5,5,,111520
4903,6,6,,111550
4898,7,7,,111700
4908,8,8,,111810
4921,9,9,,111860
4902,10,10,,112060
4913,11,11,,112200
4899,12,12,,112470
4915,13,13,,113140
4909,14,14,,113180
4900,15,15,,113270
4912,16,16,,113660
4918,17,17,,113900
4914,18,18,,113900
4906,19,19,,114210
4920,20,20,,114390
4910,21,21,,114670
4904,22,22,,114730
4905,23,23,,115190
4922,24,24,,115430
4919,25,25,,116430
4916,26,26,,117860
