entrantId,positionOrder,positionText,laps,time
6932,1,1,11,93572
6929,2,2,21,93877
6939,3,3,26,94150
6936,4,4,23,94249
6931,5,5,14,94277
6940,6,6,26,94344
6935,7,7,17,94483
6930,8,8,22,94552
6937,9,9,18,94609
6938,10,10,20,94847
6942,11,11,22,95024
6945,12,12,25,95268
6933,13,13,21,95436
6953,14,14,24,95497
6934,15,15,19,95719
6941,16,16,24,95929
6944,17,17,20,96195
6947,18,18,11,96330
6948,19,19,18,96484
6943,20,20,20,96591
6952,21,21,18,97467
6951,22,22,18,98006
6949,23,23,19,98877
6950,24,24,23,99996
