entrantId,positionOrder,positionText,laps,time
5985,1,1,,77876
5986,2,2,,78773
6009,3,3,,79137
6029,4,4,,79337
5990,5,5,,79656
6010,6,6,,79835
6025,7,7,,80066
5989,8,8,,80234
5992,9,9,,80505
5993,10,10,,80601
6008,11,11,,80859
6004,12,12,,80873
6001,13,13,,80888
6024,14,14,,80888
5996,15,15,,80943
6027,16,16,,81031
6028,17,17,,81031
6002,18,18,,81105
6003,19,19,,81139
5991,20,20,,81217
6018,21,21,,81358
6032,22,22,,81471
6020,23,23,,81696
5994,24,24,,81716
6007,25,25,,81830
5995,26,26,,81831
6033,27,27,,81935
6030,28,28,,82081
6013,29,29,,214095
6026,30,30,,567789
