entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7052,1,1,5514067,1,,58,25,1,25,,
7038,2,2,5515427,2,,58,18,1,18,,
7037,3,3,5548590,4,,58,15,1,15,,
7045,4,4,5552263,3,,58,12,1,12,,
7043,5,5,5609216,10,,58,10,1,10,,
7036,6,6,,6,,57,8,1,8,,
7049,7,7,,13,,57,6,1,6,,
7041,8,8,,15,,57,4,1,4,,
7053,9,9,,7,,57,2,1,2,,
7042,10,10,,14,,57,1,1,1,,
7047,11,11,,16,,56,0,1,0,,
7039,12,DNF,,5,,40,0,1,0,,Wheel
7051,13,DNF,,11,,32,0,1,0,,Engine
7040,14,DNF,,8,,0,0,1,0,,Power loss
7044,15,DNF,,9,,0,0,1,0,,Collision
7048,16,DNS,,12,,,0,1,0,,
7046,17,DNS,,17,,,0,1,0,,
