entrantId,lap,time,timeOfDay,annotation
7296,5,22764,17:11:16,
7307,7,21692,17:14:15,
7294,12,22462,17:21:44,
7300,13,21697,17:23:13,
7297,13,21861,17:23:25,
7288,13,22867,17:23:27,
7299,14,24061,17:24:40,
7314,14,21650,17:24:42,
7313,15,22195,17:26:21,
7291,15,22160,17:26:22,
7302,15,22124,17:26:35,
7283,16,21662,17:27:36,
7303,16,22170,17:28:04,
7311,17,21919,17:29:09,
7284,17,21446,17:29:21,
7290,17,23091,17:29:26,
7309,22,21486,17:36:54,
7293,22,21866,17:36:59,
7296,22,22163,17:37:30,
7312,23,21229,17:38:36,
7287,29,22665,17:48:01,
7307,31,21740,17:50:51,
7290,32,23478,17:52:26,
7299,33,21432,17:53:31,
7297,33,22081,17:54:04,
7314,34,22084,17:54:57,
7311,35,21246,17:56:25,
7313,35,22045,17:56:42,
7300,36,21156,17:58:08,
7294,36,21841,17:58:11,
7288,37,22345,18:00:12,
7302,41,21880,18:06:20,
7284,42,21274,18:06:56,
7293,42,21667,18:07:20,
7283,43,21275,18:08:09,
7303,43,21919,18:09:09,
7312,56,21564,18:28:24,
