entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,5222624,1,,58,26,1,26,,
7311,2,2,5240617,2,,58,18,1,18,,
7314,3,3,5242952,4,,58,15,1,15,,
7284,4,4,5244077,9,,58,12,1,12,,
7299,5,5,5246908,5,,58,10,1,10,,
7300,6,6,5254111,3,,58,8,1,8,,
7294,7,7,5262136,7,,58,6,1,6,,
7309,8,8,5265712,6,,58,4,1,4,,
7313,9,9,5267048,11,,58,2,1,2,,
7293,10,10,5278256,13,,58,1,1,1,,
7307,11,11,5278853,15,,58,0,1,0,,
7291,12,12,5288997,12,,58,0,1,0,,
7290,13,13,5292994,10,,58,0,1,0,,
7303,14,14,5295808,14,,58,0,1,0,,
7297,15,15,5306320,8,,58,0,1,0,,
7302,16,16,5310415,20,,58,0,1,0,,
7288,17,17,5312046,19,,58,0,1,0,,
7312,18,18,,16,,57,0,1,0,,
7287,19,19,,18,,57,0,1,0,,
7296,20,20,,17,,57,0,1,0,,
