entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5002,1,1,5966290,5,,53,9,1,9,,
5021,2,2,5972200,6,,53,6,1,6,,
5008,3,3,5983350,3,,53,4,1,4,,
5011,4,4,6002080,7,,53,3,1,3,,
5005,5,5,6020540,8,,53,2,1,2,,
5012,6,6,6045940,4,,53,1,1,1,,
5023,7,7,,16,,52,0,1,0,,
5007,8,8,,18,,52,0,1,0,,
5010,9,9,,12,,52,0,1,0,,
5019,10,10,,21,,52,0,1,0,,
5004,11,11,,9,,52,0,1,0,,
5014,12,12,,14,,51,0,1,0,,Transmission
5020,13,13,,19,,51,0,1,0,,
5003,14,14,,13,,50,0,1,0,,
5009,15,DNF,,2,,46,0,1,0,,Engine
5017,16,NC,,20,,44,0,1,0,,
5022,17,DNF,,10,,27,0,1,0,,Transmission
5013,18,DNF,,22,,24,0,1,0,,Engine
5006,19,DNF,,11,,15,0,1,0,,Engine
5018,20,DNF,,17,,15,0,1,0,,Gearbox
5024,21,DNF,,23,,12,0,1,0,,Accident
5016,22,DSQ,,15,,6,0,1,0,,
5015,23,DNS,,1,,,0,1,0,,Transmission
