sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2015-05-R,7038,1,1,6072555,1,,66,25,1,25,,,
2015-05-R,7052,2,2,6090106,2,,66,18,1,18,17551,,
2015-05-R,7037,3,3,6117897,3,,66,15,1,15,45342,,
2015-05-R,7054,4,4,6131772,4,,66,12,1,12,59217,,
2015-05-R,7039,5,5,6132557,7,,66,10,1,10,"01:00,00",,
2015-05-R,7045,6,6,6153869,9,,66,8,1,8,"01:21,31",,
2015-05-R,7036,7,7,,10,,65,6,1,6,+1 lap,,
2015-05-R,7040,8,8,,11,,65,4,1,4,+1 lap,,
2015-05-R,7053,9,9,,5,,65,2,1,2,+1 lap,,
2015-05-R,7048,10,10,,8,,65,1,1,1,+1 lap,,
2015-05-R,7051,11,11,,6,,65,0,1,0,+1 lap,,
2015-05-R,7043,12,12,,15,,65,0,1,0,+1 lap,,
2015-05-R,7042,13,13,,18,,65,0,1,0,+1 lap,,
2015-05-R,7041,14,14,,16,,65,0,1,0,+1 lap,,
2015-05-R,7049,15,15,,17,,65,0,1,0,+1 lap,,
2015-05-R,7047,16,16,,14,,65,0,1,0,+1 lap,,
2015-05-R,7050,17,17,,19,,63,0,1,0,+3 laps,,
2015-05-R,7055,18,18,,20,,62,0,1,0,+4 laps,,
2015-05-R,7044,19,DNF,,12,,45,0,1,0,,,Collision damage
2015-05-R,7056,20,DNF,,13,,26,0,1,0,,,Brakes
