entrantId,lap,time,timeOfDay,annotation
7049,10,22659,14:19:46,
7048,11,22667,14:21:18,
7047,11,22589,14:21:23,
7043,12,22677,14:22:55,
7052,13,24586,14:23:49,
7036,13,22440,14:24:18,
7051,13,24396,14:24:19,
7037,14,21762,14:25:21,
7045,14,22139,14:25:37,
7044,14,24976,14:25:48,
7053,14,22859,14:25:58,
7038,15,21870,14:26:45,
7054,15,22082,14:27:01,
7040,15,23309,14:27:28,
7044,15,32459,14:27:46,
7050,16,24687,14:29:49,
7039,17,22623,14:30:09,
7055,17,24631,14:31:33,
7041,18,25272,14:32:23,
7042,19,22468,14:33:59,
7056,21,23728,14:37:01,
7049,26,22534,14:45:13,
7047,27,23327,14:47:05,
7055,30,23070,14:53:03,
7052,32,22727,14:53:17,
7045,32,22629,14:53:41,
7050,32,23043,14:56:02,
7042,36,22426,15:01:03,
7051,37,22607,15:02:19,
7048,38,22273,15:03:48,
7043,39,23186,15:05:35,
7037,40,21836,15:05:38,
7040,40,33256,15:06:43,
7039,41,21789,15:07:35,
7054,42,21800,15:08:57,
7036,42,24884,15:09:42,
7053,42,22178,15:10:08,
7044,43,22575,15:12:01,
7047,44,24066,15:13:49,
7038,45,22452,15:13:00,
7041,45,22872,15:15:00,
7045,47,22257,15:17:04,
7050,47,22796,15:20:31,
7049,49,22545,15:21:24,
7055,49,24200,15:24:15,
7052,51,21965,15:22:23,
