entrantId,positionOrder,positionText,laps,time
6122,1,1,,78532
6123,2,2,,79863
6126,3,3,,79914
6136,4,4,,80510
6171,5,5,,80600
6170,6,6,,81176
6161,7,7,,81407
6157,8,8,,81493
6153,9,9,,81905
6162,10,10,,82032
6141,11,11,,82033
6156,12,12,,82041
6125,13,13,,82251
6127,14,14,,82730
6168,15,15,,82885
6124,16,16,,83110
6143,17,17,,83250
6135,18,18,,83382
6166,19,19,,83652
6150,20,20,,83784
6142,21,21,,84002
6152,22,22,,84351
6159,23,23,,84362
6149,24,24,,84736
6144,25,25,,84919
6169,26,26,,85300
6173,27,27,,86069
6154,28,28,,87261
6132,29,29,,87583
6155,30,30,,89319
