entrantId,positionOrder,positionText,laps,time
6123,1,1,,78238
6122,2,2,,78549
6170,3,3,,79326
6171,4,4,,79552
6126,5,5,,79818
6127,6,6,,80103
6125,7,7,,80488
6136,8,8,,81068
6157,9,9,,81125
6156,10,10,,81345
6162,11,11,,81542
6135,12,12,,81549
6141,13,13,,81751
6152,14,14,,81884
6142,15,15,,81991
6161,16,16,,82077
6153,17,17,,82143
6168,18,18,,82408
6143,19,19,,82429
6149,20,20,,82680
6150,21,21,,82762
6124,22,22,,82992
6144,23,23,,83201
6159,24,24,,83593
6154,25,25,,84316
6169,26,26,,84464
6166,27,27,,84593
6173,28,28,,84746
6132,29,29,,85224
6155,30,30,,87339
