entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
3526,1,1,8085100,8,,90,9,1,9,,,
3523,2,2,8108700,3,,90,6,1,6,23600,,
3483,3,3,8110800,7,,90,4,1,4,25700,,
3524,4,4,8112400,9,,90,3,1,3,27300,,
3525,5,5,,10,,89,2,1,2,+1 lap,,
3539,6,6,,15,,89,1,1,1,+1 lap,,
3535,7,7,,13,,88,0,1,0,+2 laps,,
3529,8,8,,12,,87,0,1,0,+3 laps,,
3538,9,9,,17,,86,0,1,0,+4 laps,,
3537,10,10,,16,,83,0,1,0,+7 laps,,
3507,11,DNF,,6,,73,0,1,0,,,Throttle
3528,12,DNF,,11,,51,0,1,0,,,Brakes
3530,13,DNF,,4,,41,0,1,0,,,Suspension
3531,14,DNF,,5,,39,0,1,0,,,Gearbox
3527,15,DNF,,1,,11,0,1,0,,,Engine
3532,16,DNF,,2,,8,0,1,0,,,Injection
3534,17,DNF,,14,,1,0,1,0,,,Accident
