entrantId,positionOrder,positionText,laps,time
5986,1,1,,78051
6052,2,2,,78197
6038,3,3,,78223
5992,4,4,,78371
6009,5,5,,78427
6053,6,6,,78529
6027,7,7,,78664
5999,8,8,,78821
6032,9,9,,79017
5991,10,10,,79161
5985,11,11,,79227
6024,12,12,,79367
6036,13,13,,79623
6004,14,14,,79629
6043,15,15,,79724
6051,16,16,,79772
6007,17,17,,80221
5993,18,18,,80297
6030,19,19,,80597
5996,20,20,,80613
6008,21,21,,80829
5995,22,22,,80968
5994,23,23,,80991
6033,24,24,,81091
6056,25,25,,81883
6029,26,26,,83204
6003,27,27,,83486
6057,28,28,,85308
6000,29,29,,93295
6010,30,30,,95319
