entrantId,positionOrder,positionText,laps,time
6319,1,1,13,86674
6291,2,2,13,86928
6287,3,3,14,86941
6290,4,4,13,87489
6289,5,5,13,87622
6293,6,6,15,87736
6329,7,7,11,87770
6300,8,8,10,87840
6299,9,9,13,87874
6328,10,10,11,87921
6292,11,11,14,88003
6324,12,12,10,88540
6306,13,13,14,88804
6294,14,14,9,89184
6301,15,15,12,89223
6302,16,16,10,89302
6295,17,17,15,89312
6310,18,18,10,89665
6296,19,19,12,89704
6327,20,20,12,89704
6321,21,21,16,89895
6325,22,22,11,90320
6305,23,23,11,90397
6311,24,24,12,91188
6323,25,25,10,91759
6330,26,26,10,92223
