entrantId,positionOrder,positionText,laps,time
6329,1,1,22,85349
6291,2,2,23,85708
6287,3,3,20,86075
6328,4,4,19,86554
6300,5,5,15,86877
6294,6,6,23,87004
6319,7,7,19,87054
6292,8,8,23,87236
6289,9,9,19,87295
6299,10,10,19,87340
6290,11,11,23,87354
6323,12,12,23,87582
6324,13,13,16,87822
6296,14,14,18,87874
6325,15,15,22,88051
6293,16,16,16,88375
6306,17,17,20,88398
6295,18,18,21,88444
6310,19,19,15,88512
6327,20,20,23,88658
6302,21,21,22,88706
6321,22,22,23,89026
6301,23,23,23,89100
6305,24,24,17,90021
6330,25,25,20,90562
6311,26,26,13,90640
6314,27,27,23,90885
6313,28,28,21,92303
