entrantId,positionOrder,positionText,laps,time
6291,1,1,15,87432
6299,2,2,18,87935
6289,3,3,22,88108
6287,4,4,6,88144
6300,5,5,21,88160
6293,6,6,19,88216
6319,7,7,11,88569
6290,8,8,17,88592
6296,9,9,19,88880
6294,10,10,16,89167
6323,11,11,23,89403
6310,12,12,20,89726
6292,13,13,20,89743
6324,14,14,22,90032
6328,15,15,14,90109
6295,16,16,17,90135
6306,17,17,20,90383
6305,18,18,22,90686
6301,19,19,22,90960
6321,20,20,15,91155
6302,21,21,22,91436
6327,22,22,19,91785
6330,23,23,18,91964
6325,24,24,16,92059
6314,25,25,21,92068
6311,26,26,16,92648
6313,27,27,19,94999
