entrantId,lap,time,timeOfDay,annotation
6470,18,28306,13:31:26,
6473,27,26044,13:43:52,
6463,28,25999,13:44:43,
6469,28,26698,13:45:42,
6464,29,25762,13:46:39,
6467,32,27649,13:51:27,
6479,34,30424,13:56:55,
6482,35,61645,13:57:42,
6461,37,29088,13:58:57,
6465,37,27448,13:59:07,
6462,38,55878,14:00:36,
6480,38,30051,14:01:58,
6481,38,36775,14:02:37,
6474,39,27296,14:02:22,
6472,39,27731,14:03:18,
6466,40,27696,14:03:33,
6477,40,34156,14:04:08,
6468,42,26241,14:05:40,
6471,42,27686,14:07:17,
6462,43,28139,14:09:04,
6477,45,31805,14:12:17,
6469,46,35037,14:13:25,
6473,50,25127,14:18:48,
6463,53,24472,14:22:12,
6464,55,24760,14:26:02,
