entrantId,positionOrder,positionText,laps,time
6328,1,1,11,84620
6331,2,2,9,84734
6332,3,3,12,84869
6329,4,4,12,84915
6293,5,5,12,86004
6321,6,6,12,86365
6310,7,7,10,86406
6289,8,8,11,86525
6290,9,9,12,86574
6294,10,10,11,86899
6306,11,11,12,86958
6299,12,12,8,87034
6325,13,13,12,87188
6292,14,14,12,87361
6305,15,15,9,87387
6336,16,16,12,87611
6327,17,17,12,87617
6324,18,18,12,87623
6295,19,19,12,87675
6296,20,20,12,87939
6337,21,21,11,89528
6330,22,22,12,89594
6302,23,23,4,90530
6311,24,24,9,90691
6314,25,25,12,91549
6313,26,26,12,92035
6323,27,27,2,1182320
