entrantId,lap,time,timeOfDay,annotation
7230,10,22124,17:18:55,
7228,13,21152,17:22:42,
7229,14,21595,17:24:04,
7235,15,22461,17:26:08,
7227,15,21677,17:26:13,
7216,17,21380,17:29:04,
7234,17,22283,17:29:20,
7215,18,21449,17:30:47,
7236,19,22213,17:31:59,
7222,21,21471,17:34:55,
7225,21,22288,17:35:25,
7219,21,22338,17:35:29,
7226,23,22455,17:38:05,
7217,23,21221,17:38:23,
7218,28,21241,17:46:18,
7233,30,21669,17:48:30,
7235,35,21173,17:56:24,
7228,36,21871,17:57:06,
7222,36,21413,17:57:40,
7223,36,21304,17:58:06,
7221,36,22133,17:58:06,
7216,48,22173,18:16:06,
7215,52,22056,18:22:38,
7225,52,22661,18:22:55,
7230,52,22070,18:23:42,
7228,53,21453,18:22:37,
7222,53,21385,18:23:09,
7226,53,21909,18:24:01,
7221,54,21920,18:25:56,
