entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7228,1,1,5417345,1,,58,26,1,26,,
7229,2,2,5419601,2,,58,18,1,18,,
7236,3,3,5422518,5,,58,15,1,15,,
7226,4,4,5423037,8,,58,12,1,12,,
7221,5,5,5423876,12,,58,10,1,10,,
7233,6,6,5424808,6,,58,8,1,8,,
7216,7,7,5476545,3,,58,6,1,6,,
7223,8,8,5479053,11,,58,4,1,4,,
7227,9,9,5481371,9,,58,2,1,2,,
7235,10,10,5483402,7,,58,1,1,1,,
7217,11,11,5484872,15,,58,0,1,0,,
7215,12,12,,10,,57,0,1,0,,
7225,13,13,,13,,57,0,1,0,,
7230,14,14,,19,,57,0,1,0,,
7222,15,15,,4,,55,0,1,0,,Oil pressure
7218,16,DNF,,16,,50,0,1,0,,Accident
7234,17,DNF,,14,,33,0,1,0,,Hydraulics
7232,18,DNF,,17,,26,0,1,0,,Gearbox
7219,19,DNF,,18,,25,0,1,0,,Brakes
