entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7245,1,1,5402112,2,,53,25,1,25,,
7261,2,2,5412699,4,,53,18,1,18,,
7264,3,3,5418607,6,,53,15,1,15,,
7251,4,4,5419422,3,,53,12,1,12,,
7263,5,5,5430984,19,SFB,53,11,1,11,,
7252,6,6,5444991,7,,53,8,1,8,,
7247,7,7,5454138,5,,53,6,1,6,,
7260,8,8,5459071,10,,53,4,1,4,,
7246,9,9,5462484,9,,53,2,1,2,,
7254,10,10,5464661,15,,53,1,1,1,,
7248,11,11,5466606,12,,53,0,1,0,,
7250,12,12,5467560,14,,53,0,1,0,,
7257,13,13,5470677,13,,53,0,1,0,,
7265,14,14,5478778,11,,53,0,1,0,,
7262,15,15,5482506,17,,53,0,1,0,,
7258,16,16,,16,,47,0,1,0,5000,Power unit
7249,17,DNF,,18,,40,0,1,0,,Collision damage
7255,18,DNF,,20,SFB,37,0,1,0,,Collision damage
7253,19,DNF,,1,,17,0,1,0,,Accident
7256,20,DNF,,8,,17,0,1,0,,Undertray
